20355376,"New Asus Zenbook ROSE GOLD UX330CA-FC045T (Intel m3, 4GB RAM, 128
SSD)","--Panel: 13.3'' FHD LED-backlit Slim IPS (1920x1080)--CPU: m3-7Y30 Processor (4M Cache, up to 2.6GHz)--RAM: 4G LPDDR3 --HDD: SATA3 128G M.2 SSD--Graphics: Intel HD graphics 615--Operating System: Windowns 10 64 bit--Warranty: 2 Years--Bundle  Promotion:McAfee Anti Virus, carry bag (sleeve)
 & cable (dongle)--McAfee",0,Lazada,918.0,34.0,http://sg-live-02.slatic.net/p/2/new-asus-zenbook-rose-gold-ux330ca-fc045t-intel-m3-4gb-ram-128ssd-1511-67355302-1e177632bfc321488a7db609d32b920b-product.jpg
17598325,"Acer Aspire V13 Hello Kitty Limited Edition Laptop (V3-372-56PT) -
13.3” FHD IPS LED-backlit TFT LCD/ intel core i5-7200U/ 4GB RAM/
1TB Storage/W10","--Hello Kitty Limited Edition (Online Exclusive)--13.3” FHD IPS LED-backlit TFT LCD--Intel® Core™  i5-7200U processor (Up to 3.1GHz, 3MB L3
cache)--4GB DDR3L RAM--1TB HDD Storage--Integrated Graphics Card--Windows 10 Home",0,Lazada,1198.0,14.0,http://sg-live-02.slatic.net/p/2/acer-aspire-v13-hello-kitty-limited-edition-laptop-v3-372-56pt-133-fhd-ips-led-backlit-tft-lcd-intel-core-i5-7200u-4gb-ram1tb-storagew10-1456-52389571-0816c34538cdf1c3bc4462123374b8ef-product.jpg
7954758,WD RED 4TB NAS Hard Disk,"--Fill your NAS with WD Red, then fill it with awesome.--Exclusive NASware 3.0--Built for optimum NAS compatibility--3D Active Balance Plus--24/7 reliability--Disk Utilities and Migration Tools",0,Lazada,229.0,15.0,http://sg-live-03.slatic.net/p/2/wd-red-4tb-nas-hard-disk-4051-4608597-4043030b3de2b6176d1265dbfe5ac858-product.jpg
12945473,SanDisk iXpand Mini Flash Drive 32GB USB3.0 for iPhone and iPad,"--Capacity: 32GB--Free up iPhone space fast with the Lightning and USB 3.0
connectors--Automatic photo and video backup when connected --Watch movies on the move –supports popular video formats--Works with most cases due to the flexible connector
design --iXpand Drive App –easily manage files, sync contacts and
more",98,Lazada,41.1,16.0,http://sg-live-01.slatic.net/p/2/sandisk-ixpand-mini-flash-drive-32gb-usb30-for-iphone-and-ipad-6822-37454921-64152a7946a052bb63328a59800a2fac-product.jpg
14498643,LZX EVOLVE S3 Gaming Desktop (i5-8G-1T-N1060-W10H),--Intel® Core™ i5-7400 (Up to 3.50 GHz)--8GB DDR4 Memory--1TB HDD 32MB 7200RPM--NVIDIA Geforce GTX 1060 3GB OC  --4 x USB3.1 (Gen1) SuperSpeed --Microsoft Windows 10 Home 64,0,Lazada,1059.0,18.0,http://sg-live-02.slatic.net/p/2/lzx-evolve-s3-gaming-desktop-i5-8g-1t-n1060-w10h-1485-34689441-ede7ce77316684ec0794966fe754b4ec-product.jpg
20499363,Logitech G102 Optical Gaming Mouse (Online Exclusive),--200DPI to 6000DPI adjustable optical sensor--Direct following model of legendary G1--16.8m LED color customizing--Classic design--USB connectivity with 2m long cable and 1000Hz polling rate--Tension button system--Programmable 6 buttons--Max Acceleration: 25G--Max Speed: More than 200ips--USB Data: 16bit,0,Lazada,35.0,22.0,http://sg-live-03.slatic.net/p/2/logitech-g102-optical-gaming-mouse-online-exclusive-1180-36399402-c904e0c533c1833d6b8e8956ac1202bb-product.jpg
17867737,Lenovo ideacentre610S (Without Projector),--IdeaCentre 610S-02ISH--INTEL PENTIUM G4400T 2.9G 2C--Graphic: INTEGRATED GRAPHIC CARD--4GB DDR4 2133 SODIMM--1TB HD 5400RPM 2.5 SATA3--802.11AC BT4.0 2X2--WIRELESS KB BK ENG--WIRELESS MOUSE BK--WINDOWS 10 HOME 64,0,Lazada,499.0,38.0,http://sg-live-01.slatic.net/p/2/lenovo-ideacentre610s-without-projector-9650-73776871-a93874c80c1e15aa214ea4c4482955b2-product.jpg
19264615,"ROG Strix GeForce GTX 1080 Ti OC edition 11GB GDDR5X with Aura Sync
RGB for best VR & 4K gaming","--NVIDIA GeForce® GTX 1080 Ti is the
fastest gaming GPU that delivers 35% faster performance than the
GeForce GTX 1080.--Dual-ball Bearing Fan runs smoother by
reducing friction, further improving 2X longer card lifespan and
cooling efficiency.--Industry Only Auto-Extreme Technology with Super Alloy
Power II delivers premium quality and best
reliability.--VR-friendly HDMI ports let you enjoy VR
experiences anytime without having to swap cables.--Customizable Backlit Logo gives your
system a truly unique look with your own LED backlit logo
design.--GPU Tweak II with Xsplit
Gamecaster provides intuitive performance tweaking
and instant gameplay streaming.",0,Lazada,1389.0,0.7,http://sg-live-02.slatic.net/p/2/rog-strix-geforce-gtx-1080-ti-oc-edition-11gb-gddr5x-with-aura-syncrgb-for-best-vr-amp-4k-gaming-4311-51646291-cb4a6ad2605f4ccc0baf4f808f4d44b8-product.jpg
17953502,Logitech MK710 Wireless Desktop,"--Up to three-year battery life for both keyboard and mouse--Logitech® Incurve keys™, concave keys with soft rounded edges--Cushioned palm rest,feels better than hard plastic--Sculpted mouse --Logitech® Tiny Unifying receiver  ",0,Lazada,89.0,40.0,http://sg-live-03.slatic.net/p/2/logitech-mk710-wireless-desktop-3461-20535971-df8723314a898fb0ab9ec47508bd213f-product.jpg
18678006,Lenovo Yoga 510 Black,--IdeaPad YOGA 510-14IKB: 14.0 FHD IPS AG TOUCH(SLIM)--Intel Core I7 7500U--Graphic: AMD RADEON™ R5 M430 (2GB DDR3L)--8G(1X8GBDDR4 2133)--1TB 7MM 5400RPM--CAMERA HD 720P WITH ARRAY MIC--3CELL 52.5WH--WIFI 1X1 AC+BT4.0--Backlit Keyboard ENGLISH,0,Lazada,1299.0,7.0,http://sg-live-01.slatic.net/p/2/lenovo-yoga-510-black-9650-60087681-08cc87eeea4e2bd82a3daaf66cff86bb-product.jpg
17953501,LENOVO UHD F309 USB 3.0 Grey External 2TB HDD,--Portable Hard Drive--Capacity: 2 TB--Connectivity: USB 3.0,0,Lazada,124.9,10.0,http://sg-live-01.slatic.net/p/2/lenovo-uhd-f309-usb-30-grey-external-2tb-hdd-4595-10535971-25355fa6a595cc9ddafd0468f72d0c0a-product.jpg
2573740,HP Printer 2130 Color All in One Print Scan Copy Photo Deskjet,"--Count on easy versatility. Print, scan, and copy what you
need quickly with a reliable all-in-one.--Get started in fewer steps. Easily set up this all-in-one
to print, scan, and copy with simple controls.--Save your space with a compact all-in-one designed to fit
on your desk, on a shelf, or anywhere you need it.--Print more for less, using the world’s No. 1 printer
brand plus Original HP ink cartridges--Full of value—print up to twice as many pages with
Original HP high-yield ink cartridges--Conserve resources—without sacrificing performance—using
an all-in-one that’s ENERGY STAR® certified.--Reduce your environmental impact. Count on easy, free
cartridge recycling through HP Planet Partners",100,Lazada,42.88,12.0,http://sg-live-01.slatic.net/p/2/hp-printer-2130-color-all-in-one-print-scan-copy-photo-deskjet-1109-0473752-5b6117f98eaaa4cb4fddc10dcb6cb48a-product.jpg
4057055,"Dell U2417H 24"" InfinityEdge IPS Monitor","--World’s
thinnest border: Create a multiple screen arrangement with
near-continual imagery between multi- monitors via the DisplayPort
1.2(MST) connectivity port.--Convenient connectivity: Bring your compatible mobile
phones and tablets to life on a large screen with 2 HDMI(MHL)
ports. Connect to projectors or other compatible devices through
DisplayPort and mini-DisplayPort connectivity.--Fast charging: A high-current USB 3.0 supplies twice the
power for charging and powering compatible USB devices.--Latest model U2417H (replacing U2414H)",95,Lazada,288.0,33.0,http://sg-live-03.slatic.net/p/2/dell-u2417h-24-infinityedge-ips-monitor-5024-3083328-8c648ae9adc5b0f389c25cc45d9934ef-product.jpg
17898694,"AMD RYZEN 7 1700X 8-Core 3.4 GHz (3.8 GHz Turbo) Socket AM4 95W
YD170XBCAEWOF Desktop Processor",--AMD SenseMI Technology--AMD XFR (eXtended Frequency Range) Technology--Socket AM4--Max Turbo Frequency 3.8 GHz--16MB L3 Cache--4MB L2 Cache--DDR4 Support--Unlocked Processor--Thermal Design Power 95W--Without Fan and Cooler,0,Lazada,598.0,5.0,http://sg-live-03.slatic.net/p/2/amd-ryzen-7-1700x-8-core-34-ghz-38-ghz-turbo-socket-am4-95wyd170xbcaewof-desktop-processor-4262-49689871-5d262a1ccdff8ae16e98860bad0cb4bd-product.jpg
7697972,"Microsoft Office 2016 Home and Business (1 PC) Guarranteed Local
Singapore Distributor's Stocks","--100% Local Microsoft Singapore Distributor's Stocks--Word, Excel, PowerPoint, OneNote, and Outlook for 1 PC--One-time purchase--View, share, or edit documents online",100,Lazada,284.99,13.0,http://sg-live-01.slatic.net/p/2/microsoft-office-2016-home-and-business-1-pc-guarranteed-localsingapore-distributors-stocks-7776-2797967-bb962156171d081973b040eb6b40eb30-product.jpg
17628944,"USB Flash Drive Memory USB Stick U Disk Pen Drive 2TB Pendrive -
intl","-- Capacity:2TB --    Interface: USB 3.0 interface, without drives,
plug-and-play, hot-swappable--    Start: support USB ZIP / HDD start up.--    Applicable models: the various brand PC and
compatible computer",100,Lazada,16.25,55.0,http://sg-live-02.slatic.net/p/2/usb-flash-drive-memory-usb-stick-u-disk-pen-drive-2tb-pendrive-intl-2566-44982671-53b23f0ed19b812c3c33750bbea98c6d-product.jpg
11416668,Logitech Wireless Mouse M275 (Online Exclusive),--2.4GHz wireless mouse--1000DPi sensor--25m wireless range--3 buttons--18 month battery life,94,Lazada,20.0,20.0,http://sg-live-02.slatic.net/p/2/logitech-wireless-mouse-m275-online-exclusive-6858-86661411-87ec10f005c8ce95267b043088805a52-product.jpg
17953503,Toshiba 1TB Canvio Ready Portable HDD - Black (HDTP210AK3AA),--2.5 external hard drive--USB 3.0 (USB 2.0 Compatible)--USB powered--1TB--3 Years Local Supplier Limited Warranty,0,Lazada,80.0,16.0,http://sg-live-02.slatic.net/p/2/toshiba-1tb-canvio-ready-portable-hdd-black-hdtp210ak3aa-4692-30535971-41c918f5ad1e009695e6b92e97dc5879-product.jpg
19839325,"Dell Inspiron 14''-5459 Business Class Notebook
(i7-6500U/4G/1TB)(Red)","--Intel Core i76500U--1TB SATA HDD--NVIDIA® GeForce® 930M with 4GB DDR3 discrete graphics--With VGA interface--14"" HD (1366 x 768) Antiglare LEDBacklit Display--Microsoft Windows 10 64Bits Operating System",0,Lazada,878.0,9.0,http://sg-live-03.slatic.net/p/2/dell-inspiron-14-5459-business-class-notebooki7-6500u4g1tbred-4429-52393891-49283621971d0a771824d4a7242fcb77-product.jpg
9196645,"HP 7th Gen15.6"" Intel Core i5 8GB RAM Graphic Card 2GB Full HD
windows 10","--\u003Cul\u003E \u003Cli\u003ENew 7th Generation Processor and
new\u003C/li\u003E \u003Cli\u003EWindows 10 \u003C/li\u003E
\u003Cli\u003EUpgrade to 8 GB RAM(worth 50 SGD)\u003C/li\u003E
\u003Cli\u003E1TB HDD\u003C/li\u003E \u003Cli\u003EFree Wireless
Mouse(worth 30 SGD)\u003C/li\u003E \u003C/ul\u003E
\u003Cp\u003E \u003C/p\u003E",84,Lazada,788.0,39.0,http://sg-live-01.slatic.net/p/2/hp-7th-gen156-intel-core-i5-8gb-ram-graphic-card-2gb-full-hdwindows-10-1345-5466919-3f45c621c46a377441c0b0011381e143-product.jpg
3346122,Acer Predator X34 QHD IPS G-Sync Gaming Monitor,"--34"" Ultrawide QHD (3440x1440)--IPS 4ms response time--Up to 100Hz Refresh Rate--3800R Curvature Curved Immersion--ZeroFrame design for multi-monitor setups--Nvidia G-Sync 2--3 Years On-site Warranty",100,Lazada,1309.0,13.0,http://sg-live-02.slatic.net/p/2/acer-predator-x34-qhd-ips-g-sync-gaming-monitor-5709-20022531-782292347cd9be2ce5909dc649b7fabc-product.jpg
18158658,BenQ EW2775ZH Brightness Intelligence Technology Eye Care Monitor,"--TUV Rheinland Certification for Flicker-free and Low Blue
Light--27 inch 1920x1080 FHD resolution--Brightness Intelligence Technology--Low Blue Light Plus mode--3000:1 Native Contrast Ratio--Reduce Eye Strain in any Lighting Environment",0,Lazada,269.0,0,http://sg-live-02.slatic.net/p/2/benq-ew2775zh-brightness-intelligence-technology-eye-care-monitor-8299-85685181-3c453f80ee5d9822ea88704bd9a1ab05-product.jpg
11416669,Logitech MK240 Wireless Compact Keyboard and Mouse Combo – Vivid Red (Online Exclusive),--36-month battery life--Adjustable keyboard height--Spill-resistant design*--2.4GHz wireless (10 meters)--Nano USB receiver--12-month battery life--Contoured compact shape--High-definition optical tracking (1000 dpi),100,Lazada,27.0,10.0,http://sg-live-03.slatic.net/p/2/logitech-mk240-wireless-compact-keyboard-and-mouse-combo-vivid-red-online-exclusive-7409-96661411-947afbb1f38b1ef908cfabe20aff2608-product.jpg
689571,"Logitech MX Master Wireless Mouse, Large Mouse, Computer Wireless
Mouse","--Unique thumb wheel: For horizontal
navigation and advanced gestures--Easy connections for multiple computers:
Use with up to three Windows or Mac computers via included Unifying
receiver or Bluetooth Smart wireless technology--Easy switching between computers with the
touch of the button--Tracks virtually anywhere - even on
glass: The Dark field Laser sensor tracks flawlessly even on glass
and high-gloss surfaces (4mm minimum thickness)--Advanced power management: Up to 40 days
of power on single charge. You can get enough power for a full day
of usage in only 4 minutes, with no downtime while recharging. (
Battery life may vary based on user and computer
conditions)",89,Lazada,114.0,23.0,http://sg-live-02.slatic.net/p/2/logitech-mx-master-wireless-mouse-large-mouse-computer-wirelessmouse-3343-7990888-5def1cf3cf612d65b30d45ccbe921b54-product.jpg
11432288,Asus G752 980m with G-Sync ( Refurbished ),"--Asus G752 980m with G-Sync--17.3 in Full HD IPS (1920 x 1080) With G-Sync--Intel Core i7-6700HQ 60 GHz with Turbo Boost Technology up to
3.50 GHz--16GB DDR4 2133 MHz--128GB NVME SSD + 1TB HDD--Windows 10 Home, 64-bit--Asus Factory Newly Refurbished Set!--90 Days Local Seller Warranty on Hardware",0,Lazada,1899.0,42.0,http://sg-live-02.slatic.net/p/2/asus-g752-980m-with-g-sync-refurbished-0215-88223411-d33285cebd43e80096a489adbee3f089-product.jpg
4402172,Samsung SSD 850 EVO Internal Hard Drive 1TB,--Innovative 3D V-NAND Technology--Incredible Read/Write Performance--Enhanced Endurance and Reliability.--Efficient Power Management--Enhanced RAPID mode--Dynamic Thermal Guard Protection--5 years local Samsung warranty,100,Lazada,519.0,45.0,http://sg-live-01.slatic.net/p/2/samsung-ssd-850-evo-internal-hard-drive-1tb-3660-2712044-01202252a09a00117609a11232ce29f1-product.jpg
10034952,"Seagate Backup Plus Slim 2TB Portable External Hard Drive with
Mobile Device Backup USB 3.0 (Black)","--200GB of free OneDrive cloud storage for 2 years is included
when you register a new Backup Plus drive ($95US value)--After registering your drive on Seagate.com, a link will be
provided to add 200GB to any new or existing OneDrive account--Only one offer can be redeemed per OneDrive account, offers
must be activated by June 30, 2017 and may not be available in all
countries--Create easy customized backup plans with included Seagate
Dashboard software--Quick file transfer with USB 3.0 connectivity--USB powered -no power supply necessary",92,Lazada,129.0,28.0,http://sg-live-01.slatic.net/p/2/seagate-backup-plus-slim-2tb-portable-external-hard-drive-withmobile-device-backup-usb-30-black-5482-70572001-98b1af287fdd35ba3a963ba62d0f3000-product.jpg
20499363,Logitech G102 Optical Gaming Mouse (Online Exclusive),--200DPI to 6000DPI adjustable optical sensor--Direct following model of legendary G1--16.8m LED color customizing--Classic design--USB connectivity with 2m long cable and 1000Hz polling rate--Tension button system--Programmable 6 buttons--Max Acceleration: 25G--Max Speed: More than 200ips--USB Data: 16bit,0,Lazada,35.0,22.0,http://sg-live-03.slatic.net/p/2/logitech-g102-optical-gaming-mouse-online-exclusive-1180-36399402-c904e0c533c1833d6b8e8956ac1202bb-product.jpg
8458787,Xiaomi Mi Notebook Air 13.3″ Silver (EXPORT),--Slim all-metal body--Full HD screen--Ultra-narrow borders--Long battery life — 9.5 hours-- Intel Core i5 processor--NVIDIA 940MX graphics card--1GB GDDR5--8 GB DDR4 RAM--256GB SSD PCIe,77,Lazada,1046.0,30.0,http://sg-live-02.slatic.net/p/2/xiaomi-mi-notebook-air-133-silver-export-1474-7878548-f1946cf03c19284b837603addbca278d-product.jpg
12945473,SanDisk iXpand Mini Flash Drive 32GB USB3.0 for iPhone and iPad,"--Capacity: 32GB--Free up iPhone space fast with the Lightning and USB 3.0
connectors--Automatic photo and video backup when connected --Watch movies on the move –supports popular video formats--Works with most cases due to the flexible connector
design --iXpand Drive App –easily manage files, sync contacts and
more",98,Lazada,41.1,16.0,http://sg-live-01.slatic.net/p/2/sandisk-ixpand-mini-flash-drive-32gb-usb30-for-iphone-and-ipad-6822-37454921-64152a7946a052bb63328a59800a2fac-product.jpg
17628944,"USB Flash Drive Memory USB Stick U Disk Pen Drive 2TB Pendrive -
intl","-- Capacity:2TB --    Interface: USB 3.0 interface, without drives,
plug-and-play, hot-swappable--    Start: support USB ZIP / HDD start up.--    Applicable models: the various brand PC and
compatible computer",95,Lazada,16.25,55.0,http://sg-live-02.slatic.net/p/2/usb-flash-drive-memory-usb-stick-u-disk-pen-drive-2tb-pendrive-intl-2566-44982671-53b23f0ed19b812c3c33750bbea98c6d-product.jpg
20355376,"New Asus Zenbook ROSE GOLD UX330CA-FC045T (Intel m3, 4GB RAM, 128
SSD)","--Panel: 13.3'' FHD LED-backlit Slim IPS (1920x1080)--CPU: m3-7Y30 Processor (4M Cache, up to 2.6GHz)--RAM: 4G LPDDR3 --HDD: SATA3 128G M.2 SSD--Graphics: Intel HD graphics 615--Operating System: Windowns 10 64 bit--Warranty: 2 Years--Bundle  Promotion:McAfee Anti Virus, carry bag (sleeve)
 & cable (dongle)--McAfee",0,Lazada,898.0,36.0,http://sg-live-02.slatic.net/p/2/new-asus-zenbook-rose-gold-ux330ca-fc045t-intel-m3-4gb-ram-128ssd-1511-67355302-1e177632bfc321488a7db609d32b920b-product.jpg
7954758,WD RED 4TB NAS Hard Disk,"--Fill your NAS with WD Red, then fill it with awesome.--Exclusive NASware 3.0--Built for optimum NAS compatibility--3D Active Balance Plus--24/7 reliability--Disk Utilities and Migration Tools",100,Lazada,229.0,15.0,http://sg-live-03.slatic.net/p/2/wd-red-4tb-nas-hard-disk-4051-4608597-4043030b3de2b6176d1265dbfe5ac858-product.jpg
11108646,WD MY Book 4TB Desktop External Hard Drive (WDBBGB0040HBK),--4TB Capacity--USB 3.0 / USB 2.0 --Auto backup--Password protection--Hardware encryption--2 Years Local Manufacturer Limited Warranty,100,Lazada,189.0,53.0,http://sg-live-02.slatic.net/p/2/wd-my-book-4tb-desktop-external-hard-drive-wdbbgb0040hbk-9147-64680111-9487296012fa641d3f32fccb3d894beb-product.jpg
19158272,GIGABYTE GeForce® GTX 1080 Ti Gaming OC 11GB DDR5,--Powered by GeForce® GTX 1080 Ti--Integrated with 11GB GDDR5X 352-bit memory interface--WINDFORCE 3X Cooling System--RGB fusion – 16.8M customizable color lighting--Built for Extreme Overclocking 8+2 Power Phases--Boost: 1657 MHz / Base: 1544 MHz in OC mode --Boost: 1632 MHz / Base: 1518 MHz in Gaming mode,0,Lazada,1148.0,9.0,http://sg-live-02.slatic.net/p/2/gigabyte-geforce-gtx-1080-ti-gaming-oc-11gb-ddr5-7458-27285191-180a3122bab2970e31478290c8777fe5-product.jpg
19839827,"Dell SE2417HG 24"" Gaming Monitor","--TN (Twisted Nematic) Panel--HDMI + VGA Inputs--1920 x 1080 Full HD Resolution--1,000:1 Contrast Ratio--300 cd/m² Brightness--160°/170° Viewing Angles--2 ms Response Time--16.7 Million Colors--60 Hz Refresh Rate",87,Lazada,153.0,36.0,http://sg-live-01.slatic.net/p/2/dell-se2417hg-24-gaming-monitor-7997-72893891-a2473981ed0fa00bd78da39899382605-product.jpg
8491857,"Dell U2417H 24"" InfinityEdge IPS Monitor","--World’s
thinnest border: Create a multiple screen arrangement with
near-continual imagery between multi- monitors via the DisplayPort
1.2(MST) connectivity port.--Convenient connectivity: Bring your compatible mobile
phones and tablets to life on a large screen with 2 HDMI(MHL)
ports. Connect to projectors or other compatible devices through
DisplayPort and mini-DisplayPort connectivity.--Fast charging: A high-current USB 3.0 supplies twice the
power for charging and powering compatible USB devices.--Latest model U2417H (replacing U2414H)",95,Lazada,289.0,24.0,http://sg-live-03.slatic.net/p/2/dell-u2417h-24-infinityedge-ips-monitor-5024-3083328-8c648ae9adc5b0f389c25cc45d9934ef-product.jpg
15390748,"Green alliance usb splitter dragged four more than 7 port computer
usb extension hub usb otg interface hub converter","--Brief design 4 port/7 port with OTG function--Brand : Green alliance--Interface nature : USB extension hub--Whether the external power supply : No external power
supply--Item : CR106",0,Lazada,3.4,0,http://sg-live-01.slatic.net/p/2/green-alliance-usb-splitter-dragged-four-more-than-7-port-computerusb-extension-hub-usb-otg-interface-hub-converter-0576-84709351-9b6a43805c12938a104903a09d366e89-product.jpg
17867726,Lenovo ideapad 310 (Silver),--IdeaPad 310-14IKB: 14.0 FHD TN GL(SLIM)--Intel Core I5 7200U--Graphic: NVIDIA® GEFORCE® GT 940MX (4GB DDR3L)--4G DDR4 2133 ONBOARD--1TB 9.5MM 5400RPM--9.0MM SUPER MULTI(TRAY IN)--HD 720P WITH SINGLE MIC--2CELL 39WH--WIFI 1X1 AC+BT4.1--Keyboard ENGLISH--W10 HOME STD,0,Lazada,899.0,10.0,http://sg-live-02.slatic.net/p/2/lenovo-ideapad-310-silver-9650-62776871-8df014ecaf5b314824b8e9ebe5528745-product.jpg
17867705,Lenovo ideapad 100S (Silver),--Ideapad 100S-11IBY--11.6 HD TN GL(SLIM)--Z3735F--2G DDRIIIL1600 ONBOARD--32G EMMC--Integrated Graphic--NON-INTEL 1X1 BGN+BT4.0--CAMERA 0.3M--2CELL 31.9WH--W10HOME ETY NB STD AFO 32B,0,Lazada,299.0,9.0,http://sg-live-01.slatic.net/p/2/lenovo-ideapad-100s-silver-9651-50776871-bb3f9794816a77d6c7f01ba87628c4ff-product.jpg
